stop_id,stop_name,latitude,longitude,zone_id,location_type,parent_station,wheelchair_boarding,platform_code,ObjectId,GlobalID,x,y
U13507Z2,Drahonín,49.413092,16.277102,350,0,U13507N1726,2\,,3288,58fb65be-200d-49c6-9dc1-f305ffabdf5d,1811958.70623017,6345247.3683717
U13508Z2,Olší,49.421555,16.291273,350,0,U13508N1727,2\,,3289,40329d69-d704-445e-9324-caf3040e216c,1813536.21473421,6346695.534761
U13509Z2,"Olší, Klokočí, rozcestí",49.412668,16.306297,350,0,U13509N1728,2\,,3290,20253620-d668-4f11-8e3e-4325b557f841,1815208.67876388,6345174.82117082
U13510Z2,"Olší, Litava",49.410388,16.312237,350,0,U13510N1729,2\,,3291,325bb124-55d2-49b8-8916-60c0547b75ec,1815869.9165392,6344784.71960879
U13424Z2,"Pernštejnské Jestřabí, rozcestí",49.401448,16.323877,340,0,U13424N1730,2\,,3292,8b0ef339-aa31-4fd1-94db-298f55038f59,1817165.67541203,6343255.28562881
U13423Z2,"Pernštejnské Jestřabí, Jilmoví, rozcestí",49.393997,16.329382,340,0,U13423N1731,2\,,3293,0e1b2529-7c46-4321-9cf3-cebf902be446,1817778.48920885,6341980.79896121
U13413Z2,Kaly,49.377778,16.352747,340,0,U13413N1732,2\,,3294,0c01ca3d-3394-4d82-a0ce-87b863d826c6,1820379.46911123,6339207.22227701
U13414Z2,"Kaly, Zahrada, rozcestí",49.371967,16.36512,340,0,U13414N1733,2\,,3295,292ab46c-5308-49d0-a753-eb20c9abbc85,1821756.82517082,6338213.71825379
U13334Z7,"Tišnov, železniční stanice",49.34658,16.419777,330,0,U13334N397,2\,7,3296,6aab5678-6934-4eb6-994e-038a0d70d094,1827841.2145791,6333874.69118478
U13414Z1,"Kaly, Zahrada, rozcestí",49.372253,16.364748,340,0,U13414N1733,2\,,3297,c6f29a2e-254a-492e-9235-8c763cc741bb,1821715.41432024,6338262.61279547
U13413Z1,Kaly,49.377892,16.35269,340,0,U13413N1732,2\,,3298,2c2b6103-edcb-459f-8442-a0d05b03aa07,1820373.12390026,6339226.71397989
U13423Z1,"Pernštejnské Jestřabí, Jilmoví, rozcestí",49.393997,16.329382,340,0,U13423N1731,2\,,3299,9d01353c-bee7-4a58-9e74-4da025daa27c,1817778.48920885,6341980.79896121
U13424Z1,"Pernštejnské Jestřabí, rozcestí",49.401448,16.323877,340,0,U13424N1730,2\,,3300,8d1c1909-b93d-4c1c-87e9-b27ae0e18d2f,1817165.67541203,6343255.28562881
U13510Z1,"Olší, Litava",49.410388,16.312237,350,0,U13510N1729,2\,,3301,04f2a71f-e40c-4b7a-981f-7abdbe990784,1815869.9165392,6344784.71960879
U13509Z1,"Olší, Klokočí, rozcestí",49.412668,16.306297,350,0,U13509N1728,2\,,3302,fc09ca32-17be-4a87-80fa-38c89ef6bb1c,1815208.67876388,6345174.82117082
U13508Z1,Olší,49.421603,16.291308,350,0,U13508N1727,2\,,3303,9c7c77e9-5e1a-4759-a1c3-fdc9fd3d9044,1813540.11091638,6346703.7491075
U13526Z1,"Sejřek, Bor, rozcestí 1,5 km",49.432329,16.289245,350,0,U13526N1734,2\,,3304,d661b872-1028-4d3a-928c-727a0047a8a4,1813310.45880688,6348539.51483368
U13425Z2,"Řikonín, železniční stanice",49.365493,16.30887,340,0,U13425N447,2\,,3305,d5a695b4-c67b-45e1-ad04-4e33e5f84cf4,1815495.1038137,6337106.99972173
U13507Z1,Drahonín,49.413092,16.277102,350,0,U13507N1726,2\,,3306,cbdac795-93c4-492e-a61a-e44c82a3dfa8,1811958.70623017,6345247.3683717
U13508Z11,Olší,49.4219,16.291298,350,0,U13508N1727,2\,,3307,e74ddeb5-82c5-4829-a913-0f6427a1d223,1813538.99772148,6346754.57555514
U13527Z1,"Sejřek, Bor",49.438214,16.289248,350,0,U13527N1735,2\,,3308,9e8fe0af-f75d-45ab-9006-35bdddc115f8,1813310.79276535,6349546.90906911
U13526Z2,"Sejřek, Bor, rozcestí 1,5 km",49.432196,16.289382,350,0,U13526N1734,2\,,3309,b59be136-7c36-458d-aceb-c40e739dcce8,1813325.70957712,6348516.74929179
U13528Z1,"Sejřek, zbrojnice",49.435853,16.308909,350,0,U13528N1736,2\,,3310,886f4b81-2dc7-4c93-bf26-6162bbffbf2b,1815499.44527384,6349142.73859575
U13529Z1,"Sejřek, Mansberk",49.438245,16.316219,350,0,U13529N1737,2\,,3311,4d3e1086-9d1c-4599-9ca1-9ab9563bf291,1816313.19075154,6349552.21596882
U13530Z1,"Sejřek, u dvora",49.442747,16.320069,350,0,U13530N1738,2\,,3312,c925b76c-e453-4653-9996-0153f5f48fbe,1816741.77079109,6350322.95038048
U13525Z1,"Nedvědice, rozcestí Sejřek",49.453197,16.335943,350,0,U13525N1720,2\,,3313,bf0a81e6-4ea9-4dc2-a204-000434f27d9b,1818508.85638794,6352112.24464322
U13523Z1,"Nedvědice, škola",49.456188,16.33266,350,0,U13523N1739,2\,,3314,f3bf615b-5f2f-4443-b601-a58f586d11bd,1818143.39449967,6352624.44683331
U13522Z1,"Nedvědice, náměstí",49.45704,16.334526,350,0,U13522N1740,2\,,3315,1b84a1b0-4023-4421-9f96-4a8dd733da79,1818351.11666949,6352770.35568483
U13520Z10,"Nedvědice, železniční stanice",49.454688,16.336337,350,0,U13520N461,2\,,3316,f3cd8af4-aeb7-4c68-8e54-c5e56ba0e74a,1818552.71626731,6352367.5712161
U13520Z11,"Nedvědice, železniční stanice",49.454688,16.336337,350,0,U13520N461,2\,,3317,a4dedea5-f853-484f-bc0a-5cfef4cbd574,1818552.71626731,6352367.5712161
U13522Z2,"Nedvědice, náměstí",49.457126,16.334365,350,0,U13522N1740,2\,,3318,f113a8ea-8597-4a8d-a0c4-da1b4a6a7945,1818333.19423147,6352785.08371454
U13523Z2,"Nedvědice, škola",49.455919,16.33244,350,0,U13523N1739,2\,,3319,73dbbdf1-529c-4b1e-b5c2-71071ff8e296,1818118.90421169,6352578.37989411
U13525Z2,"Nedvědice, rozcestí Sejřek",49.453084,16.335884,350,0,U13525N1720,2\,,3320,39b818d3-f7ff-47cc-979f-fccf11a6673a,1818502.28853799,6352092.89425378
U13530Z2,"Sejřek, u dvora",49.442743,16.319986,350,0,U13530N1738,2\,,3321,832c13c0-bad7-4daf-bc75-7bf1259110d3,1816732.53127335,6350322.26555617
U13529Z2,"Sejřek, Mansberk",49.438129,16.316014,350,0,U13529N1737,2\,,3322,aa0ca466-c49e-44e2-a29f-9e28ee95639c,1816290.37025592,6349532.35790968
U13528Z2,"Sejřek, zbrojnice",49.43588,16.308798,350,0,U13528N1736,2\,,3323,4e944131-2194-48d7-8f63-aa553f7bdfd9,1815487.08881036,6349147.36051151
U13527Z2,"Sejřek, Bor",49.438214,16.289248,350,0,U13527N1735,2\,,3324,b1d108ff-d790-4dea-8809-d2cffd759e5c,1813310.79276535,6349546.90906911
U13508Z12,Olší,49.421975,16.291269,350,0,U13508N1727,2\,,3325,e42a283a-d9d0-4141-bdde-5841a003b02b,1813535.76945624,6346767.41056532
U13443Z1,"Žďárec, Ostrov",49.374253,16.279668,340,0,U13443N1741,2\,,3326,98c23cba-caa4-4e89-be9d-aa682e668b9d,1812244.35204355,6338604.54061807
U13513Z2,Rozseč,49.36009,16.221983,355,0,U13513N1742,2\,,3327,37391c19-70a7-4b3e-b860-46661b6981ce,1805822.88721714,6336183.47824324
U13515Z1,"Vidonín, rozcestí",49.375642,16.220187,355,0,U13515N1743,2\,,3328,4938ec8b-2256-43ff-9149-42aff86b7d3d,1805622.95741168,6338842.01767741
U13521Z2,Rojetín,49.367423,16.257195,355,0,U13521N1744,2\,,3329,58c5215a-8156-4e9b-8972-ba46a40a8898,1809742.66912695,6337436.91446653
U13512Z2,"Rojetín, rozcestí",49.370422,16.254615,355,0,U13512N1745,2\,,3330,f85a28e9-f7ef-473f-86c2-5796bdd5729b,1809455.46484071,6337949.59007181
U13518Z2,"Žďárec, u kostela",49.376253,16.264473,355,0,U13518N1746,2\,,3331,40e30c06-8317-4a31-aaff-d47c97215b85,1810552.85238095,6338946.48235371
U13443Z2,"Žďárec, Ostrov",49.374198,16.279568,340,0,U13443N1741,2\,,3332,b991b1ca-418a-4e9b-b6b1-0f828e5ab817,1812233.22009447,6338595.13741691
U13425Z1,"Řikonín, železniční stanice",49.365493,16.30887,340,0,U13425N447,2\,,3333,e6012282-70cd-4d2f-a1ac-011639dba300,1815495.1038137,6337106.99972173
U13518Z1,"Žďárec, u kostela",49.376253,16.264473,355,0,U13518N1746,2\,,3334,7150f225-21f1-402b-9c69-32e1b44d765f,1810552.85238095,6338946.48235371
U13512Z1,"Rojetín, rozcestí",49.370453,16.254267,355,0,U13512N1745,2\,,3335,25d6afef-3788-46c8-b09b-1f378a935e4b,1809416.72565791,6337954.88964951
U13515Z2,"Vidonín, rozcestí",49.375758,16.220093,355,0,U13515N1743,2\,,3336,7f3f3ad5-d8c4-4a8e-b8fa-ef37dd09da62,1805612.49337954,6338861.85047844
U13602Z2,Milešín,49.368178,16.202088,365,0,U13602N1747,2\,,3337,c3e6a90a-0be7-43b3-a029-89f0e3b693c7,1803608.18594781,6337565.97790377
U13601Z2,Heřmanov,49.37985,16.181983,365,0,U13601N1748,2\,,3338,3f472ee3-1783-4724-88ec-1b976a4b536b,1801370.10758541,6339561.4995831
U13603Z2,Nová Ves,49.39068,16.19606,365,0,U13603N1749,2\,,3339,c8a3890d-6c20-47a4-9fa5-ea67acc1425d,1802937.15205731,6341413.49136551
U13604Z2,Radňoves,49.388153,16.214103,365,0,U13604N1750,2\,,3340,f57a1d2e-7e35-4d67-82c3-a5d075abb64e,1804945.68962969,6340981.32343538
U13514Z2,Vidonín,49.379723,16.221707,355,0,U13514N1751,2\,,3341,acdf9afe-901e-451e-8f37-4a40bca729d4,1805792.16303768,6339539.7842799
U13515Z4,"Vidonín, rozcestí",49.375758,16.220093,355,0,U13515N1743,2\,,3342,6cccf74d-fcc0-45cd-b409-19f583dfe1a4,1805612.49337954,6338861.85047844
U13521Z1,Rojetín,49.367423,16.257195,355,0,U13521N1744,2\,,3343,fe3b1d08-371f-4692-8fb0-ab942c2093cb,1809742.66912695,6337436.91446653
U13513Z1,Rozseč,49.360163,16.22195,355,0,U13513N1742,2\,,3344,27203ec6-c48c-43ba-9706-c3489298c2e8,1805819.21367394,6336195.95527717
U13515Z3,"Vidonín, rozcestí",49.375642,16.220187,355,0,U13515N1743,2\,,3345,0dee3096-5187-4f42-bb70-2e295cfdab89,1805622.95741168,6338842.01767741
U13514Z1,Vidonín,49.37968,16.22178,355,0,U13514N1751,2\,,3346,d0f6fc8d-0a1e-493e-a75b-c366a2164c23,1805800.28936051,6339532.43186713
U13604Z1,Radňoves,49.388153,16.214103,365,0,U13604N1750,2\,,3347,95a79b10-932d-42fe-8773-26f4d12b1b27,1804945.68962969,6340981.32343538
U13603Z1,Nová Ves,49.390693,16.195955,365,0,U13603N1749,2\,,3348,58545da9-4e93-4dd9-beba-47147688b4a8,1802925.46351077,6341415.71468499
U13601Z1,Heřmanov,49.37985,16.181983,365,0,U13601N1748,2\,,3349,aff52cd8-72b4-4f8d-bc4d-c6ee7816b0b0,1801370.10758541,6339561.4995831
U13602Z1,Milešín,49.368178,16.202088,365,0,U13602N1747,2\,,3350,74ac15bd-09da-46d4-8be3-94d6e7a457cb,1803608.18594781,6337565.97790377
U13729Z81,"Bystřice nad Pern., zahradnictví",49.525743,16.259495,370,0,U13729N1752,2\,,3351,4fe3f2a3-cae5-4971-8e16-e2012ada7286,1809998.70395578,6364544.41463761
U13730Z81,"Bystřice nad Pern., Bratrušín",49.514675,16.274628,370,0,U13730N1753,2\,,3352,736ae571-840e-472c-a2c2-325d77039839,1811683.30180995,6362646.50572751
U13728Z81,"Bystřice nad Pern., Voldán",49.523411,16.266288,370,0,U13728N1754,2\,,3353,c5da3181-cbdf-44e8-966c-d6bf32cbe363,1810754.89725674,6364144.49424134
U13722Z81,"Bystřice nad Pern., poliklinika",49.524697,16.262204,370,0,U13722N1755,2\,,3354,2efa08ff-224a-455a-b250-ea5f00bba9c5,1810300.26845634,6364365.03117454
U13717Z81,"Bystřice nad Pern., hřbitov",49.525922,16.255437,370,0,U13717N1756,2\,,3355,4e78af57-1ea3-40ac-b3ce-4db72fb713f6,1809546.96946214,6364575.11257467
U13725Z81,"Bystřice nad Pern., sídliště II",49.527116,16.250631,370,0,U13725N1757,2\,,3356,9b34dbd5-bbf7-4776-b190-51889fac1344,1809011.96798939,6364779.8826949
U13723Z81,"Bystřice nad Pern., Rovinky",49.527476,16.245665,370,0,U13723N1758,2\,,3357,c524acfc-61e5-4f11-8c5f-c162ecfc6073,1808459.15539811,6364841.6234109
U13714Z81,"Bystřice nad Pern., Černý vršek",49.52848,16.243963,370,0,U13714N1759,2\,,3358,2a8eb566-dc77-46b4-b558-dc9ebd4c79b9,1808269.68962478,6365013.81380985
U13735Z81,"Bystřice nad Pern., Domanínek",49.528599,16.240964,370,0,U13735N1760,2\,,3359,c9bb9b4b-d73f-4786-88e0-ce5d0230b922,1807935.84247189,6365034.22306565
U13735Z82,"Bystřice nad Pern., Domanínek",49.528599,16.240964,370,0,U13735N1760,2\,,3360,59c00d23-75c5-4436-8b76-1c27b0d0b36c,1807935.84247189,6365034.22306565
U13723Z82,"Bystřice nad Pern., Rovinky",49.527391,16.245642,370,0,U13723N1758,2\,,3361,59e9fef2-e53c-461f-b595-ae381f25a622,1808456.59504982,6364827.04570084
U13715Z82,"Bystřice nad Pern., DPS",49.525239,16.250362,370,0,U13715N1761,2\,,3362,6778ff14-5508-425b-af82-3e9484d3e516,1808982.02304636,6364457.98082641
U13717Z82,"Bystřice nad Pern., hřbitov",49.525724,16.255487,370,0,U13717N1756,2\,,3363,513f9385-9fab-4218-8482-2206548a275d,1809552.53543668,6364541.15620397
U13721Z82,"Bystřice nad Pern., Masarykovo náměstí",49.523433,16.260112,370,0,U13721N1762,2\,,3364,a8256ad8-d69a-482d-aa56-d3d5aced6cf8,1810067.3880816,6364148.26698614
U13720Z82,"Bystřice nad Pern., lihovar",49.521609,16.260784,370,0,U13720N1763,2\,,3365,581a427b-c102-4409-92da-888d786d2272,1810142.19477941,6363835.47790809
U13716Z82,"Bystřice nad Pern., gymnázium",49.518229,16.258915,370,0,U13716N1764,2\,,3366,5f954501-4641-4980-b7a6-754ad265dc04,1809934.13865112,6363255.88863819
U13727Z82,"Bystřice nad Pern., u závodu",49.512968,16.252162,370,0,U13727N1765,2\,,3367,8a462a67-c049-4268-baaa-4f42d9a6f348,1809182.39812979,6362353.83249086
U13701Z82,"Bystřice nad Pern., železniční stanice",49.51356,16.24824,370,0,U13701N468,2\,,3368,64ed3846-d8ed-457a-a3d0-13b9698521f1,1808745.8030869,6362455.33253844
U13701Z81,"Bystřice nad Pern., železniční stanice",49.513396,16.248388,370,0,U13701N468,2\,,3369,e2f338c6-1fcf-45fd-89ed-a3e4f315c788,1808762.27837154,6362427.21415899
U13727Z81,"Bystřice nad Pern., u závodu",49.512832,16.252325,370,0,U13727N1765,2\,,3370,738d3fc6-4550-4ef1-82f7-0ff1c9df9e2b,1809200.54320679,6362330.51508588
U13724Z81,"Bystřice nad Pern., sídliště I",49.516149,16.260782,370,0,U13724N1711,2\,,3371,b185f684-361e-4c4a-9198-a1433280b900,1810141.97214043,6362899.23822881
U13726Z81,"Bystřice nad Pern., u mostu",49.521612,16.267914,370,0,U13726N1710,2\,,3372,28069dca-64b5-4c0c-a702-aae183321075,1810935.90274877,6363835.99235423
U12707Z16,"Letovice, náměstí",49.546893,16.572205,275,0,U12707N1421,2\,2,3373,59db9167-3437-4bbb-acf2-55d79ed95638,1844809.42192174,6368172.3513389
U12935Z2,"Březová nad Svitavou, náměstí",49.645113,16.517187,295,0,U12935N1532,2\,,3374,74c0d907-91f2-4314-93ef-5f31b31ee912,1838684.84617728,6385041.00368669
U13715Z81,"Bystřice nad Pern., DPS",49.525365,16.250434,370,0,U13715N1761,2\,,3375,9b5e00d6-484e-4584-8f52-5f4765540862,1808990.0380497,6364479.58919568
U13313Z4,Rohozec,49.390097,16.482313,330,0,U13313N1681,2\,,3376,e58c78d6-180f-4cc9-b866-6eb48cef0444,1834802.69025535,6341313.78464276
U13337Z4,Vohančice,49.322136,16.394109,330,0,U13337N1656,2\,,3377,90042ae5-fdfd-4389-885d-a6f17ebce32d,1824983.86588942,6329698.95241607
U12939Z1,"Slatina, u hasičárny",49.629181,16.607972,290,0,U12939N1496,2\,,3378,1b3be886-344f-467b-b319-30afeebad978,1848790.98614895,6382302.47548715
U13740Z82,"Bystřice nad Pern., Novoměstská",49.528048,16.24975,370,0,U13740N1725,2\,,3379,a343b9d2-7f13-429a-a6d4-2d351596c965,1808913.895518,6364939.72348363
U13313Z3,Rohozec,49.390097,16.482313,330,0,U13313N1681,2\,,3380,2ad58c83-27df-4570-85c5-9d364cb42e70,1834802.69025535,6341313.78464276
U12934Z2,"Březová nad Svitavou, stolárna",49.63861,16.520118,295,0,U12934N1531,2\,,3381,054b63c9-07b8-42db-95da-29851188abb4,1839011.12360479,6383923.10430288
U12928Z2,"Slatina, rozcestí",49.623819,16.612794,290,0,U12928N1497,2\,,3382,2e2cd6cc-dc06-47dd-aa5d-96c54a51fa15,1849327.76873355,6381381.01059703
U14306Z51,Lesní Hluboké,49.268358,16.310195,430,0,U14306N1774,2\,,3383,bbbef471-3b7e-4c8a-8043-9aed5330b4aa,1815642.602139,6320519.41285469
U13468Z2,"Dolní Loučky, orlovna",49.361898,16.353887,340,0,U13468N1687,2\,,3384,ff7bd248-eea8-44b6-9d2c-c9fba10b519d,1820506.37333074,6336492.50393228
U12936Z2,"Březová nad Svitavou, železniční stanice",49.633693,16.520047,295,0,U12936N392,2\,,3385,9f7070bf-805b-4779-bed9-91a9674e7313,1839003.21992095,6383077.94564377
U12916Z1,"Slatina, Na Červené",49.624497,16.60445,290,0,U12916N1498,2\,,3386,fed45f83-a73c-4ac8-8076-1cb0cdbfb918,1848398.91890237,6381497.51995219
U12716Z1,"Letovice, Letostroj I",49.555052,16.575712,275,0,U12716N1433,2\,,3387,7a4a4081-67b4-47c9-9598-4f0b1f8c75e3,1845199.81937595,6369572.31419283
U1526Z1,Příjezdová,49.261553,16.569939,101,0,U1526N1399,1\,,3388,b1a1357e-d7f9-4082-aa98-6e2f5dd3c125,1844557.1719556,6319358.55894383
U12853Z2,"Brněnec, mlýn",49.629743,16.520828,285,0,U12853N1530,2\,,3389,0d301415-3a6c-4a55-8fdf-8755dec9c30b,1839090.16044326,6382399.0616036
U12914Z1,Roubanina,49.615465,16.593693,290,0,U12914N1499,2\,,3390,e20e5aa1-1382-4839-908d-b10f6a3ee957,1847201.45513991,6379945.56966852
U1672Z1,Tranzitní plynovod,49.174213,16.522313,101,0,U1672N1775,2\,,3391,8dbead67-de9d-49a0-b467-091f4a1fbe8b,1839255.46988708,6304473.55974387
U12736Z21,"Letovice, železniční stanice",49.556389,16.571297,275,0,U12736N385,2\,,3392,f25dfae4-d816-4b71-bff5-6babec3d25ff,1844708.3438241,6369801.74577641
U13412Z1,"Horní Loučky, obecní úřad",49.367002,16.341372,340,0,U13412N1688,2\,,3393,a3e86300-b779-452f-a9d6-f3cb2175a3f7,1819113.20990346,6337364.94750331
U12903Z1,"Horní Smržov, Jednota",49.618487,16.582038,290,0,U12903N1500,2\,,3394,89ddc7f5-6dda-418f-9ff2-23af636f451f,1845904.02647471,6380464.801792
U13302Z1,Heroltice,49.311648,16.412858,330,0,U13302N1655,2\,,3395,9271c45d-f445-4960-9078-d06cbc462436,1827070.99502231,6327907.93562077
U1063Z2,Černohorská,49.258654,16.57133,101,0,U1063N1400,2\,,3396,33a97a98-39bb-4a4e-93c7-07347cb802fc,1844712.0173673,6318864.07185952
U14107Z1,"Troubsko, Kovopodnik",49.175866,16.511544,410,0,U14107N1776,2\,,3397,564f9162-177e-4585-8834-972eacdae599,1838056.67029073,6304755.02976729
U12728Z1,"Letovice, Tylex jídelna",49.53696,16.580768,275,0,U12728N1447,2\,,3398,f9030bdc-d3e1-4239-9190-b3748afb1ec7,1845762.6507214,6366468.31205976
U12852Z2,"Brněnec, prodejna",49.628117,16.520918,285,0,U12852N1529,2\,,3399,26b32708-c100-4d00-bc3b-64c4c6b84f22,1839100.17919743,6382119.61799115
U13427Z2,"Skryje, Arka a.s.",49.380247,16.317942,340,0,U13427N1689,2\,,3400,5aac8c4a-6b1a-4294-b800-ca2bb4bdf709,1816504.99423417,6339629.38164083
U12902Z1,Horní Smržov,49.617187,16.577303,290,0,U12902N1501,2\,,3401,f2dbb567-2d59-4a2b-b1c0-7521c3dfb7c6,1845376.92868581,6380241.43525122
U13303Z3,"Heroltice, rozcestí",49.319203,16.416328,330,0,U13303N1654,2\,,3402,f017ef16-dde2-4a45-91b1-25a1551b2590,1827457.27365536,6329198.05089366
U1085Z2,Díly,49.25425,16.574421,101,0,U1085N1401,2\,,3403,06567a97-001f-46d6-897e-8ef3c70e0af0,1845056.10591334,6318112.93008365
U14107Z2,"Troubsko, Kovopodnik",49.175782,16.511673,410,0,U14107N1776,2\,,3404,0880c93f-95a3-41ff-885a-825ae52525ca,1838071.03050504,6304740.72616373
U12635Z4,"Boskovice, aut.st.",49.491353,16.653067,265,0,U12635N391,2\,4,3405,13d3a4b6-6046-4afc-aca1-22270adc381a,1853810.93858627,6358648.72152406
U12804Z1,"Brněnec, Mor.Chrastová, žel.st.",49.624017,16.524493,285,0,U12804N393,2\,,3406,fd9fea77-da86-4b10-bd87-4314ffa37a86,1839498.14637701,6381415.03528535
U13428Z1,"Skryje, Boudy",49.384268,16.312363,340,0,U13428N1690,2\,,3407,aaabe6b3-269e-43c2-b038-ffa8dccadccd,1815883.94279504,6340316.95349089
U12813Z1,Deštná,49.613583,16.564815,280,0,U12813N1502,2\,,3408,30d870bf-c8b2-49aa-ac60-3e6228abd4e9,1843986.77088478,6379622.22562741
U13337Z1,Vohančice,49.321701,16.394704,330,0,U13337N1656,2\,,3409,9d762490-b7c2-4ea5-bf99-fce1474a26a9,1825050.10098645,6329624.66067089
U1812Z2,Žilkova,49.252181,16.576027,101,0,U1812N1402,2\,,3410,cf36e885-f28d-459a-81b2-b952664ee21a,1845234.88501555,6317760.06667854
U1672Z2,Tranzitní plynovod,49.174004,16.523133,101,0,U1672N1775,2\,,3411,daa68a7e-8dd0-4adc-9416-7c1d0075b2ca,1839346.75186954,6304437.97224933
U12626Z1,"Valchov, rozc.",49.471588,16.719758,262,0,U12626N1448,2\,,3412,c5386323-d714-4f09-be94-18b1c0d987e5,1861234.94674676,6355262.1579841
U12809Z1,"Brněnec, Mor.Chrastová, pošta",49.62165,16.526307,285,0,U12809N1528,2\,,3413,784ba98a-f488-46bf-81d3-b02705d467a9,1839700.07993331,6381008.29465572
U13426Z1,Skryje,49.392942,16.311338,340,0,U13426N1691,2\,,3414,1eac26c4-ce82-4841-b482-2c6ab1f323f3,1815769.84031697,6341800.35781138
U12814Z1,"Deštná, Rumberk",49.60907,16.563657,280,0,U12814N1503,2\,,3415,bcafeb63-821d-40f8-b748-e0821a5c628f,1843857.86291444,6378846.90366634
U13329Z1,"Tišnov, Pejškov",49.316552,16.378515,330,0,U13329N1657,2\,,3416,ca087ec5-2656-4312-9662-6841656ce51a,1823247.94974999,6328745.335361
U1553Z4,Řečkovice,49.246674,16.579384,101,0,U1553N1403,1\,,3417,11e1b7e6-8ea9-496f-9a4c-5791fc42f449,1845608.58454615,6316820.93198845
U14133Z1,"Popůvky, Vintrovna",49.181813,16.490518,410,0,U14133N1636,2\,,3418,1addd7a5-a649-47f3-b25a-a68842eee1e3,1835716.06667731,6305767.75254229
U12808Z1,"Brněnec, Chrastová Lhota",49.61129,16.532263,285,0,U12808N1527,2\,,3419,b6c6a598-3ffd-4dd5-8955-931bf0a3e343,1840363.09882048,6379228.28506859
U12816Z1,"Letovice, Dolní Smržov, Jednota",49.59868,16.55645,280,0,U12816N1504,2\,,3420,9e81d12d-ab61-4fa5-9dab-dc12fd666c45,1843055.58334429,6377062.20081219
U12627Z1,Velenov,49.486975,16.732297,262,0,U12627N1449,2\,,3421,589f20b6-29d0-46c4-af1f-8287e818c802,1862630.78184182,6357898.47083525
U13426Z2,Skryje,49.392942,16.311338,340,0,U13426N1691,2\,,3422,95d25592-40ba-4ce1-ace1-9b112cbd227c,1815769.84031697,6341800.35781138
U1457Z2,Olšanského,49.24422,16.577351,101,0,U1457N1404,2\,,3423,24cb1d6f-b2f0-4a78-a1c6-c962eca52432,1845382.27202136,6316402.47352926
U13329Z2,"Tišnov, Pejškov",49.316552,16.378515,330,0,U13329N1657,2\,,3424,58b8f3df-bbcf-470e-9657-06730142fe89,1823247.94974999,6328745.335361
U14112Z1,"Omice, Kývalka, spojovací",49.19051,16.456047,410,0,U14112N1777,2\,,3425,e1a6c1a5-7ea0-46a1-b308-8770cb4f05ad,1831878.77251018,6307248.99573238
U13337Z2,Vohančice,49.321643,16.394919,330,0,U13337N1656,2\,,3426,c3a62a2b-ef18-45f3-9ac0-d6635d3a1490,1825074.03467697,6329614.75515445
U12815Z1,"Letovice, Dolní Smržov",49.59071,16.556382,280,0,U12815N1505,2\,,3427,e1278595-4fe8-476d-b125-a2d3cdfe0f4e,1843048.01361892,6375693.44198434
U12819Z2,"Rozhraní, železniční zastávka",49.601598,16.532965,285,0,U12819N394,2\,,3428,79696e67-7bed-42e8-abc0-71f74ac374c6,1840441.24510301,6377563.39079213
U1376Z2,Medlánky,49.240459,16.573676,101,0,U1376N1405,2\,,3429,a2e10b76-66ae-470a-9cc2-ef85a8279d70,1844973.1728927,6315761.1845206
U13428Z2,"Skryje, Boudy",49.384268,16.312363,340,0,U13428N1690,2\,,3430,db78bd95-4a83-4b12-9c3d-d9826c7cc2ac,1815883.94279504,6340316.95349089
U12627Z2,Velenov,49.486975,16.732297,262,0,U12627N1449,2\,,3431,6f2947ca-2884-454d-af99-238cb62d0f0f,1862630.78184182,6357898.47083525
U14123Z1,"Ostrovačice, Automotodrom",49.201003,16.445768,410,0,U14123N1778,2\,,3432,ca93109d-bf7c-4759-8eb4-acddef09008c,1830734.51946431,6309036.47412433
U13302Z2,Heroltice,49.311648,16.412858,330,0,U13302N1655,2\,,3433,3bbeb418-7e35-4819-af58-8694e5421d6d,1827070.99502231,6327907.93562077
U12740Z1,"Skrchov, točna",49.580142,16.552832,275,0,U12740N1506,2\,,3434,2c61545a-dabd-40e7-8786-7856074d25d0,1842652.8294266,6373878.85039424
U12818Z1,"Rozhraní, Vilémov",49.594733,16.53879,285,0,U12818N1526,2\,,3435,24fb8613-6884-4eb8-a424-a5f7f8a11bc4,1841089.68113688,6376384.31951863
U1377Z2,"Medlánky, škola",49.238196,16.57841,101,0,U1377N1406,2\,,3436,6263f334-83fe-4e8b-8641-3090eb667203,1845500.15936211,6315375.34338319
U13427Z1,"Skryje, Arka a.s.",49.380247,16.317942,340,0,U13427N1689,2\,,3437,10526bbb-011e-4237-b857-410b446acc0a,1816504.99423417,6339629.38164083
U12728Z2,"Letovice, Tylex jídelna",49.536983,16.58064,275,0,U12728N1447,2\,,3438,9791f991-33b8-4a6f-9ffc-6c4913977da6,1845748.40182658,6366472.25738639
U14131Z1,"Ostrovačice, hájenka Na Šípu",49.20637,16.438248,410,0,U14131N1779,2\,,3439,37279bb8-9721-4878-afa5-b5bd5ed041aa,1829897.39689355,6309950.88705086
U13303Z2,"Heroltice, rozcestí",49.319203,16.416328,330,0,U13303N1654,2\,,3440,ebe33327-efad-4520-937d-4862a8d863ca,1827457.27365536,6329198.05089366
